transaction_id,date,year,month,district,region,category,product,customer_id,units,revenue,orders
T2024110001844,2024-11-09,2024,11,Anuradhapura,North Central,Lifestyle,Desk Organizer,C03282,8,93343.47,1
T2024110001845,2024-11-07,2024,11,Puttalam,North Western,Accessories,Phone Stand,C03417,9,39514.28,1
T2024110001846,2024-11-04,2024,11,Mannar,Northern,Electronics,Power Hub,C02421,10,453417.79,1
T2024110001847,2024-11-29,2024,11,Kalutara,Western,Outdoor,Foldable Chair,C02500,9,146638.57,1
T2024110001848,2024-11-05,2024,11,Galle,Southern,Office,Document Scanner,C03797,5,146078.24,1
T2024110001849,2024-11-03,2024,11,Kegalle,Sabaragamuwa,Outdoor,Portable Fan,C01027,4,69197.65,1
T2024110001850,2024-11-07,2024,11,Matara,Southern,Accessories,Power Adapter,C04445,5,25825.25,1
T2024110001851,2024-11-04,2024,11,Mullaitivu,Northern,Lifestyle,Desk Organizer,C03566,4,42154.44,1
T2024110001852,2024-11-05,2024,11,Colombo,Western,Electronics,Smart Display,C03199,11,533147.42,1
T2024110001853,2024-11-04,2024,11,Kalutara,Western,Accessories,USB Cable,C01081,5,24511.97,1
T2024110001854,2024-11-30,2024,11,Kandy,Central,Home,LED Lamp,C03186,8,182542.12,1
T2024110001855,2024-11-26,2024,11,Colombo,Western,Lifestyle,Travel Kit,C02408,15,159051.08,1
T2024110001856,2024-11-26,2024,11,Batticaloa,Eastern,Accessories,USB Cable,C03210,7,29840.93,1
T2024110001857,2024-11-30,2024,11,Kandy,Central,Lifestyle,Travel Kit,C02422,4,41159.1,1
T2024110001858,2024-11-07,2024,11,Trincomalee,Eastern,Lifestyle,Desk Organizer,C04655,4,46930.83,1
T2024110001859,2024-11-01,2024,11,Kurunegala,North Western,Lifestyle,Desk Organizer,C04115,7,72556.61,1
T2024110001860,2024-11-01,2024,11,Matara,Southern,Outdoor,Foldable Chair,C03639,7,113420.89,1
T2024110001861,2024-11-06,2024,11,Batticaloa,Eastern,Home,Air Purifier,C04094,11,229505.52,1
T2024110001862,2024-11-13,2024,11,Nuwara Eliya,Central,Home,Coffee Maker,C02892,8,172252.87,1
T2024110001863,2024-11-23,2024,11,Trincomalee,Eastern,Lifestyle,Fitness Band,C04705,11,119543.99,1
T2024110001864,2024-11-30,2024,11,Galle,Southern,Electronics,Power Hub,C04649,6,245487.27,1
T2024110001865,2024-11-06,2024,11,Kandy,Central,Home,Coffee Maker,C04921,4,85906.8,1
T2024110001866,2024-11-12,2024,11,Mullaitivu,Northern,Outdoor,Camping Light,C04125,2,30680.15,1
T2024110001867,2024-11-03,2024,11,Colombo,Western,Office,Laser Printer,C03052,7,215511.21,1
T2024110001868,2024-11-08,2024,11,Matale,Central,Outdoor,Foldable Chair,C02524,6,92571.82,1
T2024110001869,2024-11-10,2024,11,Kandy,Central,Electronics,Smart Display,C02442,8,389597.3,1
T2024110001870,2024-11-03,2024,11,Kandy,Central,Outdoor,Cooler Box,C01632,10,154837.77,1
T2024120001871,2024-12-05,2024,12,Kilinochchi,Northern,Outdoor,Foldable Chair,C02466,7,108512.3,1
T2024120001872,2024-12-17,2024,12,Nuwara Eliya,Central,Electronics,Wireless Router,C01170,7,265039.85,1
T2024120001873,2024-12-28,2024,12,Kalutara,Western,Lifestyle,Travel Kit,C02982,8,86520.35,1
T2024120001874,2024-12-06,2024,12,Hambantota,Southern,Lifestyle,Fitness Band,C03034,9,109063.88,1
T2024120001875,2024-12-17,2024,12,Kegalle,Sabaragamuwa,Electronics,Wireless Router,C04775,11,464157.79,1
T2024120001876,2024-12-26,2024,12,Mannar,Northern,Office,Document Scanner,C03900,8,256510.8,1
T2024120001877,2024-12-17,2024,12,Kurunegala,North Western,Lifestyle,Desk Organizer,C02368,12,126563.05,1
T2024120001878,2024-12-04,2024,12,Kalutara,Western,Office,Monitor Stand,C03445,8,240192.79,1
T2024120001879,2024-12-25,2024,12,Matale,Central,Electronics,Power Hub,C02628,2,82639.37,1
T2024120001880,2024-12-13,2024,12,Matara,Southern,Office,Office Chair,C03474,5,141242.21,1
T2024120001881,2024-12-23,2024,12,Monaragala,Uva,Home,Storage Set,C04821,7,156141.39,1
T2024120001882,2024-12-29,2024,12,Gampaha,Western,Accessories,Phone Stand,C02193,9,40403.85,1
T2024120001883,2024-12-03,2024,12,Colombo,Western,Lifestyle,Desk Organizer,C04551,8,84286.95,1
T2024120001884,2024-12-12,2024,12,Mannar,Northern,Electronics,Power Hub,C01556,5,188585.15,1
T2024120001885,2024-12-02,2024,12,Kalutara,Western,Accessories,Phone Stand,C03209,2,8499.34,1
T2024120001886,2024-12-12,2024,12,Galle,Southern,Lifestyle,Water Bottle,C04771,8,87550.33,1
T2024120001887,2024-12-14,2024,12,Anuradhapura,North Central,Lifestyle,Desk Organizer,C04994,10,94958.95,1
T2024120001888,2024-12-30,2024,12,Kurunegala,North Western,Lifestyle,Fitness Band,C02257,11,115544.57,1
T2024120001889,2024-12-25,2024,12,Kurunegala,North Western,Office,Office Chair,C02165,13,362645.46,1
T2024120001890,2024-12-01,2024,12,Kandy,Central,Electronics,Smart Display,C03482,14,544987.93,1
T2024120001891,2024-12-18,2024,12,Kalutara,Western,Outdoor,Cooler Box,C04498,8,144365.34,1
T2024120001892,2024-12-24,2024,12,Colombo,Western,Electronics,Smart Display,C03176,7,281137.06,1
T2024120001893,2024-12-03,2024,12,Monaragala,Uva,Electronics,Power Hub,C01936,9,398670.53,1
T2024120001894,2024-12-19,2024,12,Batticaloa,Eastern,Accessories,Mouse Pad,C03115,8,41421.7,1
T2024120001895,2024-12-26,2024,12,Batticaloa,Eastern,Home,LED Lamp,C03286,8,184608.33,1
T2024120001896,2024-12-31,2024,12,Anuradhapura,North Central,Lifestyle,Water Bottle,C03689,7,76334.45,1
T2024120001897,2024-12-27,2024,12,Colombo,Western,Office,Monitor Stand,C01873,4,122256.11,1
T2024120001898,2024-12-23,2024,12,Badulla,Uva,Home,LED Lamp,C01808,7,139834.62,1
T2024120001899,2024-12-06,2024,12,Matara,Southern,Home,Air Purifier,C02987,8,201756.32,1
T2024120001900,2024-12-13,2024,12,Puttalam,North Western,Accessories,USB Cable,C04569,11,47546.59,1
T2024120001901,2024-12-10,2024,12,Kegalle,Sabaragamuwa,Home,Coffee Maker,C01969,5,111456.06,1
T2024120001902,2024-12-14,2024,12,Ratnapura,Sabaragamuwa,Home,LED Lamp,C04321,12,228157.84,1
T2024120001903,2024-12-28,2024,12,Anuradhapura,North Central,Home,Coffee Maker,C04088,3,59104.76,1
T2024120001904,2024-12-02,2024,12,Gampaha,Western,Lifestyle,Fitness Band,C02245,1,10775.65,1
T2024120001905,2024-12-02,2024,12,Matale,Central,Outdoor,Foldable Chair,C01717,4,63789.39,1
T2024120001906,2024-12-27,2024,12,Colombo,Western,Lifestyle,Fitness Band,C01002,13,155264.07,1
T2024120001907,2024-12-20,2024,12,Anuradhapura,North Central,Lifestyle,Water Bottle,C03388,11,105354.03,1
T2024120001908,2024-12-21,2024,12,Kandy,Central,Electronics,Wireless Router,C02290,10,407570.05,1
T2024120001909,2024-12-28,2024,12,Batticaloa,Eastern,Office,Laser Printer,C04223,5,141799.74,1
T2024120001910,2024-12-21,2024,12,Anuradhapura,North Central,Home,Coffee Maker,C03406,9,187051.43,1
T2024120001911,2024-12-08,2024,12,Puttalam,North Western,Outdoor,Foldable Chair,C02725,7,121612.47,1
T2024120001912,2024-12-04,2024,12,Colombo,Western,Lifestyle,Fitness Band,C02210,17,184670.89,1
T2024120001913,2024-12-23,2024,12,Kandy,Central,Home,Coffee Maker,C02960,7,136844.39,1
T2024120001914,2024-12-21,2024,12,Kurunegala,North Western,Home,LED Lamp,C04877,2,39303.91,1
T2024120001915,2024-12-06,2024,12,Nuwara Eliya,Central,Electronics,Wireless Router,C04192,11,443325.02,1
T2024120001916,2024-12-27,2024,12,Puttalam,North Western,Outdoor,Portable Fan,C02089,5,87057.79,1
T2024120001917,2024-12-28,2024,12,Ampara,Eastern,Accessories,Phone Stand,C01061,11,56509.9,1
T2024120001918,2024-12-02,2024,12,Gampaha,Western,Outdoor,Foldable Chair,C02214,12,178466.51,1
T2024120001919,2024-12-14,2024,12,Jaffna,Northern,Home,LED Lamp,C02479,2,37553.65,1
T2024120001920,2024-12-01,2024,12,Kurunegala,North Western,Outdoor,Foldable Chair,C03763,3,48633.52,1
T2024120001921,2024-12-29,2024,12,Kalutara,Western,Electronics,Wireless Router,C04201,7,280824.42,1
T2024120001922,2024-12-31,2024,12,Kalutara,Western,Outdoor,Camping Light,C04727,10,154628.88,1
T2024120001923,2024-12-01,2024,12,Kegalle,Sabaragamuwa,Lifestyle,Water Bottle,C03725,6,70796.45,1
T2024120001924,2024-12-30,2024,12,Hambantota,Southern,Outdoor,Portable Fan,C02892,5,80588.99,1
T2024120001925,2024-12-22,2024,12,Kandy,Central,Accessories,USB Cable,C02880,13,58727.29,1
T2024120001926,2024-12-08,2024,12,Colombo,Western,Electronics,Sound Bar,C04681,6,260248.85,1
T2024120001927,2024-12-17,2024,12,Anuradhapura,North Central,Home,Storage Set,C01134,12,265083.07,1
T2024120001928,2024-12-18,2024,12,Puttalam,North Western,Office,Document Scanner,C02749,9,276552.68,1
T2024120001929,2024-12-06,2024,12,Polonnaruwa,North Central,Accessories,Mouse Pad,C03692,7,30586.3,1
T2024120001930,2024-12-04,2024,12,Colombo,Western,Office,Document Scanner,C01170,3,101816.37,1
T2024120001931,2024-12-06,2024,12,Kalutara,Western,Home,Coffee Maker,C04405,13,258336.18,1
T2024120001932,2024-12-18,2024,12,Galle,Southern,Outdoor,Foldable Chair,C03536,9,154264.64,1
T2024120001933,2024-12-03,2024,12,Kegalle,Sabaragamuwa,Outdoor,Camping Light,C02963,11,188898.21,1
T2024120001934,2024-12-04,2024,12,Kegalle,Sabaragamuwa,Electronics,Power Hub,C03766,7,295503.52,1
T2024120001935,2024-12-12,2024,12,Hambantota,Southern,Electronics,Wireless Router,C01683,11,432591.98,1
T2024120001936,2024-12-30,2024,12,Anuradhapura,North Central,Lifestyle,Water Bottle,C01150,13,159157.84,1
T2024120001937,2024-12-17,2024,12,Kegalle,Sabaragamuwa,Electronics,Wireless Router,C02314,11,450265.85,1
T2024120001938,2024-12-11,2024,12,Kegalle,Sabaragamuwa,Outdoor,Foldable Chair,C01245,12,201749.13,1
T2024120001939,2024-12-06,2024,12,Gampaha,Western,Lifestyle,Desk Organizer,C02740,4,44823.51,1
T2024120001940,2024-12-18,2024,12,Kurunegala,North Western,Electronics,Sound Bar,C05050,10,404619.93,1
T2024120001941,2024-12-01,2024,12,Kalutara,Western,Electronics,Power Hub,C02541,8,296940.14,1
T2024120001942,2024-12-28,2024,12,Ampara,Eastern,Home,Air Purifier,C03582,7,148006.86,1
T2024120001943,2024-12-16,2024,12,Mullaitivu,Northern,Lifestyle,Fitness Band,C02113,7,86385.74,1
T2024120001944,2024-12-10,2024,12,Gampaha,Western,Outdoor,Foldable Chair,C03016,7,118007.9,1
T2024120001945,2024-12-23,2024,12,Polonnaruwa,North Central,Electronics,Wireless Router,C02122,5,204044.44,1
T2024120001946,2024-12-03,2024,12,Kandy,Central,Outdoor,Camping Light,C03981,7,116384.78,1
T2024120001947,2024-12-23,2024,12,Colombo,Western,Accessories,Power Adapter,C02514,3,12883.85,1
T2024120001948,2024-12-04,2024,12,Batticaloa,Eastern,Outdoor,Foldable Chair,C01929,15,256195.01,1
T2024120001949,2024-12-08,2024,12,Badulla,Uva,Electronics,Sound Bar,C01646,2,75453.71,1
T2024120001950,2024-12-30,2024,12,Kurunegala,North Western,Accessories,USB Cable,C03435,8,35748.29,1
T2024120001951,2024-12-22,2024,12,Kurunegala,North Western,Electronics,Power Hub,C01762,5,220544.81,1
T2024120001952,2024-12-29,2024,12,Colombo,Western,Accessories,USB Cable,C01876,7,34183.33,1
T2024120001953,2024-12-03,2024,12,Galle,Southern,Electronics,Sound Bar,C03029,5,183220.03,1
T2024120001954,2024-12-07,2024,12,Kurunegala,North Western,Electronics,Smart Display,C04853,10,383115.37,1
T2024120001955,2024-12-16,2024,12,Kandy,Central,Home,Coffee Maker,C02537,8,153619.36,1
T2024120001956,2024-12-05,2024,12,Batticaloa,Eastern,Home,Coffee Maker,C03821,6,122009.35,1
T2024120001957,2024-12-09,2024,12,Matale,Central,Home,Air Purifier,C04443,9,206671.07,1
T2024120001958,2024-12-19,2024,12,Galle,Southern,Electronics,Wireless Router,C02051,4,176300.46,1
T2024120001959,2024-12-08,2024,12,Kegalle,Sabaragamuwa,Home,Air Purifier,C02892,10,229257.54,1
T2024120001960,2024-12-21,2024,12,Gampaha,Western,Electronics,Smart Display,C01024,4,170922.78,1
T2024120001961,2024-12-05,2024,12,Matara,Southern,Home,Storage Set,C02183,10,223322.74,1
T2024120001962,2024-12-22,2024,12,Nuwara Eliya,Central,Home,Coffee Maker,C04633,4,87463.85,1
T2024120001963,2024-12-16,2024,12,Galle,Southern,Electronics,Sound Bar,C05014,14,572814.81,1
T2024120001964,2024-12-24,2024,12,Colombo,Western,Lifestyle,Fitness Band,C01489,7,75030.52,1
T2024120001965,2024-12-06,2024,12,Gampaha,Western,Home,Coffee Maker,C03289,6,110181.24,1
T2024120001966,2024-12-15,2024,12,Colombo,Western,Lifestyle,Water Bottle,C02838,4,48500.91,1
T2024120001967,2024-12-15,2024,12,Kegalle,Sabaragamuwa,Home,Storage Set,C02807,13,247091.65,1
T2024120001968,2024-12-09,2024,12,Ampara,Eastern,Home,LED Lamp,C01900,10,217786.0,1
T2024120001969,2024-12-01,2024,12,Kandy,Central,Office,Monitor Stand,C04308,3,106281.92,1
T2024120001970,2024-12-21,2024,12,Kandy,Central,Home,LED Lamp,C02499,7,149605.22,1
T2024120001971,2024-12-01,2024,12,Ratnapura,Sabaragamuwa,Home,Storage Set,C03796,7,137148.63,1
T2024120001972,2024-12-21,2024,12,Kurunegala,North Western,Lifestyle,Water Bottle,C02635,6,68099.04,1
T2024120001973,2024-12-20,2024,12,Mannar,Northern,Home,Storage Set,C04866,4,81880.59,1
T2024120001974,2024-12-16,2024,12,Polonnaruwa,North Central,Home,LED Lamp,C03732,4,95338.23,1
T2024120001975,2024-12-14,2024,12,Trincomalee,Eastern,Electronics,Sound Bar,C02895,12,456172.77,1
T2024120001976,2024-12-23,2024,12,Kilinochchi,Northern,Office,Laser Printer,C04615,4,132846.67,1
T2024120001977,2024-12-04,2024,12,Galle,Southern,Electronics,Smart Display,C04352,16,710468.23,1
T2024120001978,2024-12-03,2024,12,Badulla,Uva,Electronics,Sound Bar,C01974,11,460206.33,1
T2024120001979,2024-12-16,2024,12,Kurunegala,North Western,Accessories,Phone Stand,C01362,9,44682.71,1
T2024120001980,2024-12-29,2024,12,Ratnapura,Sabaragamuwa,Lifestyle,Travel Kit,C04374,5,48084.08,1
T2024120001981,2024-12-23,2024,12,Kandy,Central,Lifestyle,Fitness Band,C04499,6,63405.61,1
T2024120001982,2024-12-22,2024,12,Mannar,Northern,Electronics,Smart Display,C01175,5,206247.41,1
T2024120001983,2024-12-27,2024,12,Kandy,Central,Electronics,Sound Bar,C02605,4,149497.34,1
T2024120001984,2024-12-04,2024,12,Colombo,Western,Lifestyle,Travel Kit,C01258,10,120312.12,1
T2024120001985,2024-12-05,2024,12,Batticaloa,Eastern,Outdoor,Foldable Chair,C04538,9,157399.11,1
T2024120001986,2024-12-18,2024,12,Hambantota,Southern,Electronics,Wireless Router,C01288,4,174638.56,1
T2024120001987,2024-12-05,2024,12,Gampaha,Western,Outdoor,Cooler Box,C01600,6,99323.67,1
T2024120001988,2024-12-06,2024,12,Kandy,Central,Lifestyle,Water Bottle,C04712,11,118580.54,1
T2024120001989,2024-12-09,2024,12,Kalutara,Western,Lifestyle,Travel Kit,C04647,5,58737.43,1
T2024120001990,2024-12-28,2024,12,Kalutara,Western,Home,Storage Set,C01746,8,180907.34,1
T2024120001991,2024-12-13,2024,12,Monaragala,Uva,Electronics,Smart Display,C04927,13,587640.64,1
T2024120001992,2024-12-08,2024,12,Colombo,Western,Electronics,Sound Bar,C02036,13,527759.48,1
T2024120001993,2024-12-17,2024,12,Kilinochchi,Northern,Electronics,Smart Display,C03779,7,291672.22,1
T2024120001994,2024-12-16,2024,12,Mannar,Northern,Outdoor,Camping Light,C04504,12,183088.8,1
T2024120001995,2024-12-03,2024,12,Trincomalee,Eastern,Electronics,Sound Bar,C04624,6,264061.37,1
T2024120001996,2024-12-28,2024,12,Kurunegala,North Western,Home,LED Lamp,C03264,5,97351.5,1
T2024120001997,2024-12-03,2024,12,Puttalam,North Western,Outdoor,Camping Light,C01249,5,80822.33,1
T2024120001998,2024-12-15,2024,12,Colombo,Western,Office,Document Scanner,C01805,11,357100.46,1
T2024120001999,2024-12-12,2024,12,Colombo,Western,Office,Laser Printer,C02227,5,158378.78,1
T2024120002000,2024-12-03,2024,12,Ampara,Eastern,Outdoor,Foldable Chair,C02305,7,98924.35,1
T2024120002001,2024-12-06,2024,12,Kilinochchi,Northern,Home,Air Purifier,C02234,11,221820.46,1
T2024120002002,2024-12-17,2024,12,Puttalam,North Western,Home,Storage Set,C01331,6,107297.42,1
T2024120002003,2024-12-12,2024,12,Colombo,Western,Office,Office Chair,C04096,9,250158.58,1
T2024120002004,2024-12-08,2024,12,Kandy,Central,Electronics,Power Hub,C02008,6,251361.02,1
T2024120002005,2024-12-10,2024,12,Kandy,Central,Home,Air Purifier,C04000,11,255001.43,1
T2024120002006,2024-12-02,2024,12,Kurunegala,North Western,Lifestyle,Fitness Band,C04849,6,59794.88,1
T2024120002007,2024-12-25,2024,12,Polonnaruwa,North Central,Lifestyle,Water Bottle,C01140,8,87013.03,1
T2024120002008,2024-12-30,2024,12,Kalutara,Western,Electronics,Wireless Router,C01385,3,115242.11,1
T2024120002009,2024-12-21,2024,12,Gampaha,Western,Lifestyle,Fitness Band,C03144,10,127562.96,1
T2024120002010,2024-12-13,2024,12,Kilinochchi,Northern,Lifestyle,Travel Kit,C02589,10,107005.9,1
T2024120002011,2024-12-23,2024,12,Galle,Southern,Home,Air Purifier,C02160,6,140328.47,1
T2024120002012,2024-12-10,2024,12,Jaffna,Northern,Office,Monitor Stand,C04340,4,115570.85,1
T2024120002013,2024-12-04,2024,12,Kurunegala,North Western,Electronics,Power Hub,C02753,5,226778.3,1
T2024120002014,2024-12-31,2024,12,Hambantota,Southern,Electronics,Power Hub,C03389,16,647768.52,1
T2024120002015,2024-12-06,2024,12,Ratnapura,Sabaragamuwa,Home,Coffee Maker,C01347,6,118701.97,1
T2024120002016,2024-12-31,2024,12,Nuwara Eliya,Central,Office,Monitor Stand,C02571,12,405934.21,1
T2024120002017,2024-12-17,2024,12,Hambantota,Southern,Home,Coffee Maker,C03381,8,170461.02,1
T2024120002018,2024-12-12,2024,12,Monaragala,Uva,Electronics,Sound Bar,C01893,5,205170.12,1
T2024120002019,2024-12-15,2024,12,Kalutara,Western,Accessories,Power Adapter,C02100,8,39824.92,1
T2024120002020,2024-12-08,2024,12,Colombo,Western,Office,Laser Printer,C03387,4,120798.48,1
T2024120002021,2024-12-13,2024,12,Kalutara,Western,Lifestyle,Water Bottle,C02001,10,122487.37,1
T2024120002022,2024-12-24,2024,12,Colombo,Western,Office,Document Scanner,C04822,12,365592.48,1
T2024120002023,2024-12-16,2024,12,Batticaloa,Eastern,Electronics,Smart Display,C02622,4,172237.66,1
T2024120002024,2024-12-24,2024,12,Kegalle,Sabaragamuwa,Electronics,Power Hub,C01285,3,107328.64,1
T2024120002025,2024-12-04,2024,12,Puttalam,North Western,Lifestyle,Water Bottle,C04190,7,76364.54,1
T2024120002026,2024-12-30,2024,12,Puttalam,North Western,Office,Laser Printer,C01088,4,137868.83,1
T2024120002027,2024-12-18,2024,12,Vavuniya,Northern,Home,Storage Set,C01918,3,66400.45,1
T2024120002028,2024-12-09,2024,12,Kandy,Central,Home,Storage Set,C05075,10,213437.62,1
T2024120002029,2024-12-29,2024,12,Gampaha,Western,Office,Document Scanner,C01026,8,241460.56,1
T2024120002030,2024-12-10,2024,12,Batticaloa,Eastern,Home,Air Purifier,C01625,8,180460.01,1
T2024120002031,2024-12-08,2024,12,Ampara,Eastern,Lifestyle,Fitness Band,C03395,4,44838.95,1
T2024120002032,2024-12-06,2024,12,Anuradhapura,North Central,Lifestyle,Desk Organizer,C02596,11,114543.39,1
T2024120002033,2024-12-15,2024,12,Batticaloa,Eastern,Lifestyle,Fitness Band,C02968,5,55378.8,1
T2024120002034,2024-12-17,2024,12,Colombo,Western,Accessories,Power Adapter,C02066,7,38883.86,1
T2024120002035,2024-12-16,2024,12,Anuradhapura,North Central,Office,Monitor Stand,C02947,14,444057.64,1
T2024120002036,2024-12-25,2024,12,Jaffna,Northern,Electronics,Sound Bar,C04495,12,550969.59,1
T2024120002037,2024-12-13,2024,12,Badulla,Uva,Electronics,Sound Bar,C03960,6,262584.39,1
T2024120002038,2024-12-31,2024,12,Galle,Southern,Office,Laser Printer,C03625,10,288231.91,1
T2024120002039,2024-12-02,2024,12,Puttalam,North Western,Home,Coffee Maker,C03915,11,234114.1,1
T2024120002040,2024-12-25,2024,12,Matara,Southern,Electronics,Power Hub,C04478,8,342327.16,1
T2025010002041,2025-01-24,2025,1,Kalutara,Western,Lifestyle,Water Bottle,C03379,15,143841.33,1
T2025010002042,2025-01-11,2025,1,Badulla,Uva,Electronics,Power Hub,C02590,5,183910.52,1
T2025010002043,2025-01-07,2025,1,Kurunegala,North Western,Lifestyle,Desk Organizer,C01378,4,41973.7,1
T2025010002044,2025-01-20,2025,1,Colombo,Western,Office,Document Scanner,C01148,11,316080.51,1
T2025010002045,2025-01-19,2025,1,Vavuniya,Northern,Electronics,Wireless Router,C03341,4,136589.32,1
T2025010002046,2025-01-25,2025,1,Kegalle,Sabaragamuwa,Lifestyle,Travel Kit,C04301,8,83295.04,1
T2025010002047,2025-01-27,2025,1,Puttalam,North Western,Lifestyle,Desk Organizer,C03429,8,81215.95,1
T2025010002048,2025-01-29,2025,1,Kurunegala,North Western,Office,Document Scanner,C01735,7,189677.95,1
T2025010002049,2025-01-11,2025,1,Vavuniya,Northern,Office,Office Chair,C02204,8,212843.62,1
T2025010002050,2025-01-29,2025,1,Badulla,Uva,Lifestyle,Travel Kit,C02435,4,39389.93,1
T2025010002051,2025-01-19,2025,1,Matale,Central,Electronics,Power Hub,C04312,8,334494.32,1
T2025010002052,2025-01-13,2025,1,Batticaloa,Eastern,Electronics,Power Hub,C02270,9,340359.02,1
T2025010002053,2025-01-24,2025,1,Kegalle,Sabaragamuwa,Electronics,Power Hub,C02425,4,159632.35,1
